OBJECTID,price,m2,rooms_number,market,building_type,floor_no,building_floor,windows_type,heating,build_year,construction,rent,building_ownership,latitude,longitude,building_material,metro_distance,bust_tram_distance,rail_distance,centre_travel_time,park_distance,uniqueID,district_numerical,is_duplicate,labels,geometry
2134,1699000.0,75.12,3,1,0,4,4,2,5,2011,0,1200.0,3,52.1574499,21.0649083,9,1524.2,486.05,5387.36,27,546.0,2140,15,False,0,POINT (21.0649083 52.1574499)
3953,1799000.0,53.05,2,1,0,2,9,1,5,2017,0,670.0,0,52.2277778,20.9837485,9,230.35,193.79,305.45,10,878.0,3964,17,False,0,POINT (20.9837485 52.2277778)
12385,430000.0,24.4,1,1,1,4,4,1,5,1970,2,430.0,3,52.1947265,20.86714866,4,5798.26,21.07,414.85,27,456.0,12428,11,False,1,POINT (20.86714866 52.1947265)
8722,2999000.0,123.0,4,1,0,1,4,2,5,2016,0,1750.0,0,52.1652994,21.0792768938,1,2837.94,304.82,6287.71,21,493.0,8747,15,False,1,POINT (21.0792768938 52.1652994)
12694,3599000.0,210.0,6,1,0,3,4,2,5,2016,2,3100.0,0,52.1980036,21.015308,6,162.45,164.56,2431.36,13,247.0,12739,4,False,0,POINT (21.015308 52.1980036)
11787,1172000.0,61.0,3,1,1,0,4,1,5,1956,3,0.0,3,52.20584,21.04548,9,2382.97,184.18,3310.84,13,448.0,11828,4,False,0,POINT (21.04548 52.20584)
4861,1390000.0,50.13,2,1,6,1,2,1,5,1949,0,0.0,0,52.2460385809,21.0169112557,1,1003.27,137.97,1564.29,12,18.0,4877,9,False,0,POINT (21.0169112557 52.2460385809)
3385,899000.0,38.79,2,1,1,4,15,1,5,1969,3,590.0,1,52.23237,21.00181,9,187.74,92.47,1028.1,4,536.0,3394,9,False,0,POINT (21.00181 52.23237)
9736,473396.0,23.32,1,1,1,8,9,1,5,1964,0,0.0,0,52.23699,20.96042,9,68.37,63.22,258.59,15,354.0,9768,17,False,0,POINT (20.96042 52.23699)
11291,737100.0,39.0,2,1,6,5,6,1,5,1950,2,1000.0,0,52.20431,21.00813,9,377.92,147.9,2241.68,11,181.0,11331,4,False,0,POINT (21.00813 52.20431)
1131,620000.0,34.5,2,1,1,5,12,1,5,1970,0,750.0,1,52.2820370001,20.9593484312,4,530.2,79.39,3014.76,19,566.0,1136,3,False,0,POINT (20.9593484312 52.2820370001)
6309,1039000.0,53.0,3,1,1,10,11,1,5,1987,0,1091.0,0,52.23836075,20.9898344192,1,752.24,99.03,1391.87,10,452.0,6330,17,False,0,POINT (20.9898344192 52.23836075)
405,797642.3,59.57,3,0,1,2,8,1,5,2025,1,0.0,0,52.30208,21.04725,9,1097.24,353.38,2496.44,23,724.0,407,10,False,0,POINT (21.04725 52.30208)
13384,439000.0,28.57,1,1,1,0,3,1,5,2010,3,400.0,0,52.31274,21.07298,9,2729.38,411.1,3900.93,22,862.0,13434,2,False,1,POINT (21.07298 52.31274)
2181,899000.0,57.7,3,1,1,1,14,1,5,1970,1,900.0,1,52.2858633156,20.9730483841,3,1334.11,82.54,2875.77,17,473.0,2187,3,False,0,POINT (20.9730483841 52.2858633156)
5455,659000.0,42.3,2,1,1,3,10,1,5,1963,2,0.0,1,52.17610655,21.004301425,4,1393.61,103.06,1266.98,18,695.0,5475,4,False,0,POINT (21.004301425 52.17610655)
7106,920000.0,47.5,2,1,1,2,5,1,5,2008,0,761.0,0,52.24036,20.93956,9,199.7,179.33,1292.33,17,650.0,7128,17,False,0,POINT (20.93956 52.24036)
11254,629000.0,37.5,2,1,1,5,10,1,5,1970,2,530.0,0,52.23823,21.06361,4,1634.0,235.12,1519.99,10,282.0,11294,6,False,0,POINT (21.06361 52.23823)
650,799000.0,59.6,3,1,1,10,15,1,5,1978,2,880.0,3,52.2368094,21.10163287,4,4108.67,149.93,1485.55,14,312.0,654,6,False,1,POINT (21.10163287 52.2368094)
11606,740000.0,61.1,3,1,1,9,10,1,5,1980,2,1000.0,1,52.1487786679,21.0393043603,4,399.84,139.24,4011.29,22,568.0,11647,12,False,1,POINT (21.0393043603 52.1487786679)
2512,699000.0,38.9,2,1,6,2,3,1,2,1931,0,700.0,0,52.2060539195,20.9192639754,1,3652.79,161.27,280.82,19,272.0,2520,16,False,1,POINT (20.9192639754 52.2060539195)
153,1229000.0,54.69,2,1,0,5,5,1,5,2016,0,820.0,0,52.2566338452,20.9638118213,9,1758.0,212.3,580.6,15,304.0,154,18,False,0,POINT (20.9638118213 52.2566338452)
5587,1789000.0,77.8,4,1,0,2,10,1,5,2021,0,1038.29,0,52.1759140424,21.0656551036,9,2684.07,176.18,5397.08,18,747.0,5607,4,False,0,POINT (21.0656551036 52.1759140424)
12279,2150000.0,77.5,3,1,6,4,4,1,5,1949,0,0.0,3,52.22497,21.01682,1,595.94,167.95,1223.07,3,403.0,12321,9,False,0,POINT (21.01682 52.22497)
5058,1496000.0,80.0,4,1,1,5,5,1,5,2023,0,0.0,0,52.1927169846,20.9401274245,9,4690.15,168.67,359.34,21,1538.0,5077,16,False,0,POINT (20.9401274245 52.1927169846)
10725,649000.0,37.14,2,1,1,3,10,1,5,1975,3,650.0,3,52.237294,20.93947,9,269.79,96.58,1304.28,18,651.0,10761,17,False,0,POINT (20.93947 52.237294)
1653,820000.0,47.27,2,1,6,3,4,1,5,1958,3,0.0,3,52.2735195,20.9777481,9,356.05,244.19,1826.88,17,257.0,1658,18,False,0,POINT (20.9777481 52.2735195)
6193,760000.0,47.55,2,1,6,3,4,1,5,1958,0,800.0,0,52.24567,21.09583,1,3570.68,196.4,884.46,16,375.0,6214,6,False,0,POINT (21.09583 52.24567)
2811,1350000.0,66.0,3,1,0,5,7,1,3,2019,0,850.0,0,52.1878585555,21.0481839,9,1779.65,88.69,4265.46,15,407.0,2820,4,False,0,POINT (21.0481839 52.1878585555)
6236,730000.0,47.0,2,1,1,11,15,1,5,0,0,740.0,1,52.2921,21.0306,9,133.97,173.26,1258.65,21,110.0,6257,10,False,0,POINT (21.0306 52.2921)
8215,762132.0,59.08,3,0,1,2,3,1,5,2023,1,0.0,0,52.34741,20.94062,1,6241.01,183.29,2438.28,28,1509.0,8239,2,False,1,POINT (20.94062 52.34741)
495,1340000.0,76.71,3,1,1,9,10,1,5,2012,0,970.0,0,52.1687151,20.9944043,1,2188.58,160.06,576.5,20,50.0,499,12,False,0,POINT (20.9944043 52.1687151)
205,999000.0,63.07,3,0,0,3,3,1,5,2025,1,0.0,0,52.1912568984,20.9559739154,9,3914.29,120.86,914.16,19,629.0,206,16,False,0,POINT (20.9559739154 52.1912568984)
5453,670000.0,53.0,3,1,1,4,4,1,5,1976,2,1130.0,1,52.1820173,21.0474309,4,1565.44,171.34,4133.98,17,740.0,5473,4,False,0,POINT (21.0474309 52.1820173)
8753,1710000.0,85.83,3,1,0,5,7,1,5,2011,0,1350.0,0,52.230947135,20.9745633602,6,494.73,201.99,961.8,10,732.0,8778,17,False,0,POINT (20.9745633602 52.230947135)
9737,2600000.0,214.0,5,1,2,1,4,1,2,2010,0,0.0,0,52.2756591125,20.9687368216,1,455.79,195.62,2186.86,18,125.0,9769,3,False,0,POINT (20.9687368216 52.2756591125)
7339,999000.0,63.8,4,1,1,2,4,1,5,1974,0,0.0,1,52.18389,21.04993,9,1760.39,192.84,4319.14,17,471.0,7362,4,False,0,POINT (21.04993 52.18389)
5360,2000060.0,72.65,3,1,6,4,4,1,5,1952,0,0.0,0,52.22295,21.01404,9,374.16,32.17,1517.01,4,498.0,5380,9,False,0,POINT (21.01404 52.22295)
6722,850000.0,53.0,3,1,1,3,3,1,5,1961,3,1100.0,0,52.23588,20.94078,9,363.39,70.8,1250.51,16,513.0,6744,17,False,0,POINT (20.94078 52.23588)
8457,549000.0,20.13,1,1,1,9,15,1,5,1974,0,350.0,0,52.235649242,21.0048920439,6,149.85,142.03,1438.5,6,302.0,8482,9,False,0,POINT (21.0048920439 52.235649242)
1937,1250000.0,47.69,2,1,1,5,10,1,5,1991,0,948.0,3,52.23085345,20.99538065,9,248.0,135.28,626.41,6,631.0,1942,17,False,0,POINT (20.99538065 52.23085345)
6467,1125000.0,46.94,2,1,0,2,2,1,5,2021,0,700.0,0,52.21069,21.07099,8,3856.81,232.71,3885.07,15,842.0,6488,4,False,1,POINT (21.07099 52.21069)
13223,1221325.25,65.0,3,0,1,2,8,1,5,2025,0,0.0,0,52.18633,20.99912,9,1236.43,139.36,1068.36,15,1419.0,13273,4,False,0,POINT (20.99912 52.18633)
4499,1399000.0,53.0,2,1,6,5,6,1,5,1880,0,700.0,0,52.23113375,21.0129957853,1,163.5,116.26,1048.82,4,668.0,4513,9,False,0,POINT (21.0129957853 52.23113375)
7560,1260000.0,84.0,4,1,0,2,5,1,5,2023,1,0.0,0,52.3201982945,20.9629824975,9,3928.74,265.55,2173.33,24,1042.0,7583,2,False,1,POINT (20.9629824975 52.3201982945)
5629,1022737.0,53.11,3,0,1,2,16,1,5,2026,1,700.0,0,52.22739,20.94369,9,1276.1,68.93,1003.16,18,296.0,5649,17,False,0,POINT (20.94369 52.22739)
9629,750000.0,46.4,2,1,1,7,11,1,5,1976,0,650.0,0,52.2945194936,21.0417949647,6,470.03,116.34,1987.5,22,245.0,9659,10,False,0,POINT (21.0417949647 52.2945194936)
2935,1099000.0,47.5,2,1,0,4,7,2,5,2019,0,850.0,0,52.1688937904,21.0404249624,6,1000.92,74.57,3645.46,21,488.0,2944,12,False,0,POINT (21.0404249624 52.1688937904)
4544,800000.0,42.29,1,1,6,4,5,2,5,1936,0,450.0,3,52.2086905015,21.0201282306,1,794.01,95.79,2753.5,10,300.0,4559,4,False,0,POINT (21.0201282306 52.2086905015)
9881,529000.0,28.0,1,1,1,0,4,1,5,1960,0,450.0,0,52.20181,20.9795,1,2039.16,20.26,935.09,12,79.0,9913,5,False,0,POINT (20.9795 52.20181)
879,1350000.0,81.44,3,1,6,1,3,1,5,1937,2,950.0,0,52.19391315,21.023894158,1,607.21,22.79,2943.04,14,129.0,883,4,False,0,POINT (21.023894158 52.19391315)
5634,810000.0,46.2,3,1,1,1,13,1,5,1978,0,0.0,0,52.25133,21.03759,9,259.76,39.56,537.14,12,467.0,5654,7,False,0,POINT (21.03759 52.25133)
13247,730000.0,49.08,2,1,1,5,5,1,5,2005,0,630.0,0,52.2914067,21.0520664,1,52.99,99.67,2423.09,21,416.0,13297,10,False,0,POINT (21.0520664 52.2914067)
13417,1100000.0,60.0,2,1,1,0,8,1,5,1992,1,650.0,0,52.1965,21.03859,1,1632.25,115.1,3961.11,15,142.0,13467,4,False,0,POINT (21.03859 52.1965)
13198,573000.0,33.7,1,1,1,1,2,1,5,1952,0,500.0,0,52.26169485,21.18055628,1,8409.69,146.56,1633.96,25,266.0,13248,8,False,2,POINT (21.18055628 52.26169485)
7651,598000.0,41.8,2,1,1,3,4,1,5,1965,0,630.0,0,52.19612161,20.89662324,7,4864.46,66.61,804.89,21,6.0,7674,11,False,1,POINT (20.89662324 52.19612161)
6676,630000.0,54.2,2,1,1,0,4,1,3,2002,2,600.0,0,52.3370588,20.9382079,7,5078.19,270.03,3263.97,26,1708.0,6697,2,False,1,POINT (20.9382079 52.3370588)
11713,890000.0,37.5,1,1,0,1,17,2,5,2007,0,780.0,0,52.2318065,21.0009473,1,156.47,97.34,942.15,5,594.0,11754,9,False,0,POINT (21.0009473 52.2318065)
12506,730000.0,40.0,2,1,1,3,11,1,5,1964,0,600.0,1,52.2006864,21.0112264,6,105.05,74.51,2248.44,12,475.0,12551,4,False,0,POINT (21.0112264 52.2006864)
10297,3560000.0,151.5,5,1,0,3,3,2,5,2005,3,0.0,3,52.202077,20.99621,9,1007.0,275.04,1440.57,11,349.0,10333,4,False,0,POINT (20.99621 52.202077)
5350,600000.0,39.0,1,1,1,6,8,1,5,2002,0,650.0,0,52.2019744788,20.9684744995,1,2756.12,35.02,589.69,16,350.0,5370,5,False,0,POINT (20.9684744995 52.2019744788)
1330,825000.0,54.3,3,1,1,10,10,1,5,1974,0,700.0,0,52.23407,20.92956,9,683.24,40.22,1986.35,19,624.0,1335,17,False,1,POINT (20.92956 52.23407)
1054,566700.0,42.0,2,1,1,4,10,1,5,1979,3,800.0,1,52.17044,21.00935,9,1149.18,77.54,1587.93,19,226.0,1058,4,False,0,POINT (21.00935 52.17044)
4640,2099000.0,105.49,3,1,0,0,2,2,5,2019,0,1100.0,0,52.16461,21.11949,9,5022.55,426.2,5184.88,26,404.0,4655,15,False,1,POINT (21.11949 52.16461)
10457,1990000.0,60.4,3,1,6,2,5,2,5,1912,0,1300.0,0,52.2306021744,21.0157554583,1,336.26,6.02,889.62,3,532.0,10493,9,False,0,POINT (21.0157554583 52.2306021744)
1338,465000.0,33.5,2,1,1,0,3,1,5,0,3,0.0,3,52.34098,20.99964,9,5529.7,16.55,1209.88,26,1304.0,1343,2,False,1,POINT (20.99964 52.34098)
1492,950000.0,54.05,3,1,1,11,15,1,5,2010,0,1000.0,0,52.2328158,21.0764205685,9,2695.53,61.48,2566.68,17,508.0,1497,6,False,0,POINT (21.0764205685 52.2328158)
618,950000.0,56.26,3,1,1,4,4,1,5,2018,0,0.0,0,52.3087777045,20.9768882405,7,3531.37,334.05,1616.09,20,748.0,622,2,False,0,POINT (20.9768882405 52.3087777045)
1543,1790000.0,116.1,4,1,0,1,3,2,5,2001,0,1300.0,1,52.13261,21.06947,1,262.0,115.5,5374.11,29,527.0,1548,12,False,1,POINT (21.06947 52.13261)
5711,1099000.0,65.2,3,1,1,6,6,1,3,2010,3,970.0,0,52.196995,20.85725,1,5989.44,393.48,1052.38,28,1167.0,5731,11,False,1,POINT (20.85725 52.196995)
5353,599000.0,29.05,1,1,1,3,7,1,5,2007,2,0.0,0,52.20215,21.04656,9,2345.23,67.6,3721.24,12,412.0,5373,4,False,0,POINT (21.04656 52.20215)
10082,1150000.0,69.7,3,1,1,1,3,1,5,2003,0,1200.0,0,52.19887,20.9602,9,3394.71,138.73,449.25,20,301.0,10115,5,False,0,POINT (20.9602 52.19887)
8856,1899000.0,107.4,4,1,1,5,14,1,5,2005,0,1338.0,0,52.1811992,21.0281923609,6,247.07,169.43,2815.98,16,779.0,8881,4,False,0,POINT (21.0281923609 52.1811992)
8056,764000.0,42.5,2,1,1,1,3,1,5,0,3,700.0,0,52.2769114308,20.9546978391,9,306.97,65.59,2605.32,19,263.0,8079,3,False,0,POINT (20.9546978391 52.2769114308)
6945,1499000.0,72.0,3,1,0,2,4,1,5,2013,0,1000.0,0,52.1562416,21.07105109,1,1805.17,167.13,5824.88,25,710.0,6967,15,False,1,POINT (21.07105109 52.1562416)
1274,699000.0,49.0,3,1,1,3,3,1,5,0,0,450.0,3,52.1926049,20.8928137,1,5306.7,71.31,673.32,23,334.0,1279,11,False,1,POINT (20.8928137 52.1926049)
5649,1640000.0,54.93,2,1,0,3,6,1,5,2019,3,851.0,0,52.25888,20.96514,9,1492.29,202.4,575.92,17,511.0,5669,18,False,0,POINT (20.96514 52.25888)
2065,699000.0,45.5,3,1,1,6,10,1,5,1967,2,695.0,0,52.2466799377,20.9883574021,4,826.71,42.54,1380.77,10,653.0,2071,17,False,0,POINT (20.9883574021 52.2466799377)
3708,1649000.0,69.6,3,1,1,1,5,2,5,2010,0,732.0,0,52.2218548948,20.9318519003,1,2033.92,167.93,1354.55,17,658.0,3717,17,False,0,POINT (20.9318519003 52.2218548948)
3126,1200000.0,52.0,2,1,0,6,6,0,5,2020,0,1000.0,0,52.179491119,21.0199677944,6,302.83,65.72,2253.23,17,1022.0,3135,4,False,0,POINT (21.0199677944 52.179491119)
6176,1390000.0,112.6,4,1,1,1,1,1,2,0,0,0.0,0,52.26241,20.89957,1,2704.36,120.61,4428.21,24,2044.76,6197,1,False,1,POINT (20.89957 52.26241)
11741,605000.0,32.0,2,1,1,3,4,1,5,1988,3,600.0,1,52.22429,21.10227,9,4695.19,101.1,2672.97,16,955.0,11782,6,False,1,POINT (21.10227 52.22429)
5085,1017204.0,58.46,3,0,1,5,5,1,5,2025,1,0.0,0,52.2048955414,21.0640993866,9,3581.1,68.54,4032.52,14,550.0,5104,4,False,1,POINT (21.0640993866 52.2048955414)
3210,900000.0,44.09,2,1,1,4,7,1,5,1960,2,950.0,0,52.2348583,21.005438,1,142.93,116.47,1399.04,5,323.0,3219,9,False,0,POINT (21.005438 52.2348583)
10937,669000.0,54.0,3,1,1,4,10,1,5,1972,0,0.0,1,52.28356,21.0266,9,1092.14,237.12,759.69,18,733.0,10973,10,False,0,POINT (21.0266 52.28356)
10474,925000.0,44.0,3,1,1,6,9,1,5,0,3,730.0,0,52.20869,20.97376,9,2274.42,51.68,1320.34,16,77.0,10510,5,False,0,POINT (20.97376 52.20869)
5475,1090000.0,66.2,4,1,1,3,3,1,5,1986,2,800.0,0,52.19143,21.05094,4,2136.51,256.51,4542.5,14,288.0,5495,4,False,0,POINT (21.05094 52.19143)
6181,1150000.0,59.73,3,1,0,0,5,1,5,2024,0,800.0,0,52.24461,20.92103,9,636.69,396.76,2593.02,22,310.0,6202,1,False,1,POINT (20.92103 52.24461)
4033,1703750.0,72.5,3,1,6,2,4,1,5,0,0,0.0,1,52.22024,20.98251,1,1045.54,116.73,552.94,8,486.0,4045,5,False,0,POINT (20.98251 52.22024)
6477,1135000.0,75.0,4,1,2,0,1,1,2,2016,0,0.0,0,52.18088,21.17222,9,9046.73,76.94,1151.96,23,1037.0,6498,13,False,2,POINT (21.17222 52.18088)
195,610000.0,37.4,2,1,1,1,10,1,5,0,2,0.0,1,52.2046656091,21.0496242541,4,2616.53,118.46,3541.01,11,454.0,196,4,False,0,POINT (21.0496242541 52.2046656091)
4366,609000.0,21.0,1,1,1,7,11,1,5,2019,0,350.0,0,52.2474058,20.9576985,9,1061.09,31.78,146.82,15,427.0,4378,17,False,0,POINT (20.9576985 52.2474058)
5034,755000.0,44.2,2,1,1,11,18,1,5,2004,0,840.0,0,52.2341021244,21.0996096031,9,4063.76,83.08,1812.27,15,349.0,5053,6,False,1,POINT (21.0996096031 52.2341021244)
9073,960000.0,37.69,2,1,6,5,5,1,5,0,0,0.0,3,52.2509447202,21.0349624744,9,276.98,69.21,637.27,12,373.0,9099,7,False,0,POINT (21.0349624744 52.2509447202)
12864,639000.0,43.0,3,0,1,0,2,1,5,2025,1,390.0,0,52.31176,21.07094,9,2564.23,369.16,3812.78,22,738.0,12912,2,False,1,POINT (21.07094 52.31176)
4868,899000.0,48.44,2,1,1,4,5,1,5,2008,0,700.0,0,52.23216,20.92886,9,900.09,179.63,1994.54,22,532.0,4884,17,False,1,POINT (20.92886 52.23216)
5745,849900.0,45.92,3,1,6,1,3,1,5,1956,0,980.0,0,52.2474354229,21.0808761037,1,2545.09,217.69,1797.88,14,293.0,5765,6,False,0,POINT (21.0808761037 52.2474354229)
1982,1299000.0,120.0,5,1,1,1,2,1,2,2024,0,0.0,0,52.1680431768,21.174076662,1,8429.77,500.86,1846.22,25,1231.0,1988,13,False,2,POINT (21.174076662 52.1680431768)
12120,695000.0,59.1,3,1,1,1,9,1,3,2002,0,1120.0,3,52.330324,20.9504617,9,4535.81,191.84,2440.98,26,1076.0,12162,2,False,1,POINT (20.9504617 52.330324)
7592,1280000.0,56.53,3,1,0,1,11,1,5,2021,0,0.0,0,52.1715592,21.02714771,9,52.87,137.22,2794.22,21,746.0,7615,4,False,0,POINT (21.02714771 52.1715592)
4059,2620000.0,116.78,3,1,6,5,7,2,5,1912,2,950.0,0,52.222647,21.012238,1,391.34,146.47,1487.25,5,620.0,4071,9,False,0,POINT (21.012238 52.222647)
8437,879000.0,64.2,3,1,1,2,3,1,5,1990,0,1100.0,3,52.294616,21.02313,9,227.54,234.74,714.63,20,691.0,8462,10,False,0,POINT (21.02313 52.294616)
2340,899000.0,52.34,3,0,1,1,6,1,5,2025,1,0.0,0,52.1962099667,20.9622545649,1,3362.02,100.6,254.48,16,140.0,2347,16,False,0,POINT (20.9622545649 52.1962099667)
3859,690000.0,44.2,2,1,1,4,5,1,5,2020,0,500.0,0,52.3087389253,20.9917433481,9,2870.0,182.48,779.62,21,189.0,3868,2,False,1,POINT (20.9917433481 52.3087389253)
1317,740000.0,39.1,2,1,1,6,10,1,5,1972,0,0.0,0,52.2396305,21.06428679,7,1597.45,106.97,1488.19,11,125.0,1322,6,False,0,POINT (21.06428679 52.2396305)
12465,799000.0,31.0,1,1,6,2,3,1,5,0,0,0.0,0,52.24097,20.99999,1,373.18,274.79,1785.59,7,220.0,12510,9,False,0,POINT (20.99999 52.24097)
1218,599999.0,41.6,2,1,1,0,5,1,2,2014,0,490.0,0,52.3140382495,21.0590067517,1,2511.8,151.61,3820.41,21,115.0,1223,2,False,1,POINT (21.0590067517 52.3140382495)
6882,1430000.0,92.0,4,1,6,4,5,1,5,1953,0,1430.0,0,52.1986206712,21.0092939576,1,188.09,211.54,2049.53,14,664.0,6904,4,False,0,POINT (21.0092939576 52.1986206712)
3481,889000.0,49.09,2,1,6,4,4,2,5,1936,1,940.0,0,52.2064797001,21.016409488,9,554.47,253.77,2763.91,9,99.0,3490,4,False,0,POINT (21.016409488 52.2064797001)
2600,599000.0,30.0,1,1,1,5,6,1,5,2018,3,600.0,0,52.1631204619,20.9937726349,9,2276.99,98.9,536.12,21,317.0,2608,12,False,0,POINT (20.9937726349 52.1631204619)
7524,729000.0,61.2,3,1,1,2,2,1,5,1989,3,0.0,3,52.2821,21.02756,9,1245.89,125.35,643.74,17,834.0,7547,10,False,0,POINT (21.02756 52.2821)
13095,475000.0,31.0,1,1,0,1,2,2,2,2017,0,619.0,0,52.2198542,21.2435071,1,13974.56,74.44,3702.58,26,1130.0,13145,14,False,2,POINT (21.2435071 52.2198542)
3999,1195000.0,47.8,3,1,1,2,4,1,5,1960,0,815.0,1,52.24729335,21.0061515765,1,410.3,192.51,1614.87,9,128.0,4011,9,False,0,POINT (21.0061515765 52.24729335)
6156,815000.0,53.0,3,1,1,7,10,1,5,1975,0,1000.0,1,52.1832,21.01154,4,721.83,129.92,1707.44,16,935.0,6177,4,False,0,POINT (21.01154 52.1832)
5361,790000.0,50.7,3,1,1,2,11,1,5,1980,0,1000.0,0,52.28679,20.93455,9,279.64,171.21,4273.59,22,1055.0,5381,3,False,1,POINT (20.93455 52.28679)
7073,1025000.0,49.11,2,1,1,1,3,1,5,2015,0,1300.0,0,52.1667897289,21.0681617725,1,2419.21,190.22,5528.01,25,335.0,7095,15,False,1,POINT (21.0681617725 52.1667897289)
3192,665000.0,54.0,2,1,1,1,4,1,5,2000,0,900.0,0,52.3290275,20.9444349,9,4279.28,271.69,2870.47,25,1504.0,3201,2,False,1,POINT (20.9444349 52.3290275)
1528,2390000.0,134.82,3,1,0,8,8,1,5,2003,0,1900.0,0,52.18523,21.02159,9,298.47,188.58,2426.75,14,375.0,1533,4,False,0,POINT (21.02159 52.18523)
9181,930000.0,78.3,4,1,1,0,4,1,5,1981,0,1200.0,0,52.1434358,21.0417157,4,673.14,155.94,3849.78,25,106.0,9207,12,False,1,POINT (21.0417157 52.1434358)
13787,1199900.0,100.0,4,1,1,2,3,1,2,2001,3,0.0,0,52.22068,21.24478,0,14040.69,117.64,3601.28,26,1113.0,13838,14,False,2,POINT (21.24478 52.22068)
4138,1545000.0,84.5,3,1,1,3,3,1,5,2019,0,650.0,0,52.15784,21.19884,9,9529.58,101.17,935.61,26,1405.0,4150,13,False,2,POINT (21.19884 52.15784)
415,820000.0,50.0,2,1,1,0,4,1,5,0,0,560.0,0,52.30797,20.99387,9,2702.16,347.53,774.34,19,270.0,417,2,False,1,POINT (20.99387 52.30797)
2234,719000.0,44.94,2,1,1,4,13,1,5,2018,0,545.0,0,52.3047367589,20.9893564612,8,2788.02,72.1,1238.31,19,179.0,2240,2,False,1,POINT (20.9893564612 52.3047367589)
5391,1200000.0,51.0,3,1,6,2,3,1,2,1936,2,0.0,0,52.20356,21.01676,9,530.04,105.66,2720.96,11,336.0,5411,4,False,0,POINT (21.01676 52.20356)
11532,420000.0,41.8,2,1,1,1,2,1,1,1938,2,400.0,0,52.2568225352,21.0612325434,1,1253.62,43.59,722.95,16,62.0,11572,7,False,0,POINT (21.0612325434 52.2568225352)
1618,1540000.0,64.3,3,1,6,3,4,1,5,1963,3,897.0,3,52.211189,21.047024,1,2258.38,85.05,2810.68,12,228.0,1623,4,False,0,POINT (21.047024 52.211189)
13065,899000.0,57.0,3,1,1,2,4,1,5,0,0,900.0,1,52.22942795,20.9558106807,1,771.7,88.89,145.14,15,225.0,13115,17,False,0,POINT (20.9558106807 52.22942795)
4452,699900.0,45.0,2,1,1,3,4,1,5,0,0,680.0,1,52.26146,20.98198,9,812.68,168.98,645.1,12,728.0,4464,18,False,0,POINT (20.98198 52.26146)
13282,1445000.0,53.53,3,1,1,5,6,1,5,1955,0,1000.0,0,52.2199912677,21.0236612038,9,533.86,111.99,1546.33,6,117.0,13332,9,False,0,POINT (21.0236612038 52.2199912677)
12420,750000.0,44.43,2,0,1,3,5,1,5,2024,1,0.0,0,52.19907,20.95134,9,3768.64,97.2,933.67,18,500.0,12465,16,False,0,POINT (20.95134 52.19907)
8724,911500.0,48.0,3,1,6,0,4,2,5,1974,0,800.0,0,52.2290315,21.0701422649,1,2633.47,139.66,2499.46,13,845.0,8749,6,False,0,POINT (21.0701422649 52.2290315)
3948,1085289.0,87.45,4,0,1,4,5,1,5,2025,1,0.0,4,52.15751,21.199276,9,9546.56,148.21,929.0,26,1419.0,3959,13,False,2,POINT (21.199276 52.15751)
10216,718000.0,56.3,3,1,1,0,10,1,5,1976,2,1000.0,0,52.18161,21.04574,4,1447.65,89.06,4016.55,16,826.0,10249,4,False,0,POINT (21.04574 52.18161)
10454,1650000.0,103.0,3,1,1,3,5,1,5,2009,0,940.0,0,52.25637,20.93158,9,1755.4,126.01,2175.07,21,77.0,10490,1,False,1,POINT (20.93158 52.25637)
1355,910000.0,53.0,3,1,1,1,2,1,2,2023,0,230.0,0,52.29685,21.051,9,524.12,255.67,2625.53,23,386.0,1360,10,False,0,POINT (21.051 52.29685)
12059,600000.0,38.4,2,1,1,1,10,1,5,1970,2,620.0,1,52.19194365,20.99245127,6,1517.75,204.67,831.84,15,705.0,12101,4,False,0,POINT (20.99245127 52.19194365)
10093,519000.0,26.23,1,1,6,3,4,1,5,1949,2,450.0,0,52.25302,20.99749,1,549.22,41.41,760.61,9,202.0,10126,9,False,0,POINT (20.99749 52.25302)
11288,1674000.0,108.0,4,1,1,4,4,1,5,0,3,1000.0,0,52.19879,20.93007,1,4421.96,249.53,604.38,18,1328.0,11328,16,False,1,POINT (20.93007 52.19879)
9322,700000.0,33.2,1,1,6,2,4,1,5,1936,2,560.0,0,52.21973886,20.97951612,1,1111.5,239.02,694.02,8,521.0,9348,5,False,0,POINT (20.97951612 52.21973886)
285,642300.0,26.22,1,1,1,6,7,1,5,1961,3,562.0,1,52.238729644,21.0561554879,9,1195.52,21.35,1066.06,11,54.0,287,6,False,0,POINT (21.0561554879 52.238729644)
3365,749000.0,69.0,4,0,1,1,2,1,2,2025,1,0.0,0,52.1561149274,21.1886943788,1,8810.4,60.79,1643.24,24,2016.22,3374,13,False,2,POINT (21.1886943788 52.1561149274)
12579,830000.0,46.0,2,1,1,4,10,1,5,1977,0,500.0,3,52.24591,20.98675,9,921.91,70.78,1485.35,10,785.0,12624,17,False,0,POINT (20.98675 52.24591)
10968,4200000.0,78.27,3,1,0,3,7,2,5,2010,0,0.0,3,52.23437,21.01562,9,251.09,156.42,834.94,6,476.0,11006,9,False,0,POINT (21.01562 52.23437)
4046,699000.0,37.2,2,1,1,0,10,1,5,1963,3,840.0,0,52.23193,20.99566,1,150.55,109.74,742.25,7,635.0,4058,17,False,0,POINT (20.99566 52.23193)
